Linux 5.11.0-1022-aws (ip-172-31-22-195) 	12/31/21 	_x86_64_	(2 CPU)

09:41:15     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:04:22     all    6.50    0.00   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:04:23     all    6.00    0.00   93.50    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:04:24     all    6.44    0.00   92.57    0.00    0.00    0.50    0.00    0.00    0.00    0.50
10:04:25     all    4.50    0.00   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:04:26     all    6.06    0.00   93.43    0.00    0.00    0.51    0.00    0.00    0.00    0.00
10:04:27     all    5.10    0.00   87.24    0.00    0.00    1.02    0.00    0.00    0.00    6.63
10:04:28     all    5.61    0.00   86.22    0.00    0.00    1.02    0.00    0.00    0.00    7.14
10:04:29     all    6.47    0.00   93.03    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:04:30     all    7.58    0.00   91.41    0.00    0.00    0.00    0.00    0.00    0.00    1.01
10:04:31     all    7.46    0.00   92.04    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:04:32     all    4.48    0.00   94.53    0.00    0.00    0.50    0.00    0.00    0.00    0.50
10:04:33     all    6.50    0.00   93.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:04:34     all    5.53    0.00   93.47    0.00    0.00    0.50    0.00    0.00    0.00    0.50
10:04:35     all    6.06    0.00   90.40    0.00    0.00    0.51    0.00    0.00    0.00    3.03
10:04:36     all    5.05    0.00   84.85    0.00    0.00    1.01    0.00    0.00    0.00    9.09
10:04:37     all    6.19    0.00   89.18    0.00    0.00    0.52    0.00    0.00    0.00    4.12
10:04:38     all    5.03    0.00   94.47    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:04:39     all    3.47    0.00   95.54    0.00    0.00    0.50    0.00    0.00    0.00    0.50
10:04:40     all   10.55    0.00   89.45    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:04:41     all    8.54    0.00   91.46    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:04:42     all    5.47    0.00   93.53    0.00    0.00    0.50    0.00    0.00    0.00    0.50
10:04:43     all    5.08    0.00   87.82    0.00    0.00    0.00    0.00    0.00    0.00    7.11
10:04:44     all    6.50    0.00   93.00    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:04:45     all    6.97    0.00   93.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:04:46     all    4.52    0.00   94.97    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:04:47     all    5.79    0.00   81.58    0.00    0.00    0.53    0.00    0.00    0.00   12.11
10:04:48     all    6.50    0.00   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:04:49     all    6.47    0.00   91.54    0.00    0.00    0.00    0.00    0.00    0.00    1.99
10:04:50     all    6.63    0.00   88.78    0.00    0.00    1.02    0.00    0.00    0.00    3.57
10:04:51     all    5.50    0.00   93.50    0.00    0.00    0.50    0.00    0.00    0.00    0.50
10:04:52     all    6.57    0.00   90.91    0.00    0.00    0.00    0.00    0.00    0.00    2.53
10:04:53     all    5.53    0.00   92.96    0.00    0.00    0.50    0.00    0.00    0.00    1.01
10:04:54     all    5.50    0.00   94.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:04:55     all    5.79    0.00   77.89    0.00    0.00    1.58    0.00    0.00    0.00   14.74
10:04:56     all    3.52    0.00   92.96    0.00    0.00    0.50    0.00    0.00    0.00    3.02
10:04:57     all    6.00    0.00   90.00    0.00    0.00    0.00    0.00    0.00    0.00    4.00
10:04:58     all    5.58    0.00   91.37    0.00    0.00    0.51    0.00    0.00    0.00    2.54
10:04:59     all    7.00    0.00   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:05:00     all    7.04    0.00   92.46    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:05:01     all    6.53    0.00   92.96    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:05:02     all    6.63    0.00   85.20    0.00    0.00    1.53    0.00    0.00    0.00    6.63
10:05:03     all    3.98    0.00   94.03    0.00    0.00    0.50    0.00    0.00    0.00    1.49
10:05:04     all    4.59    0.00   94.90    0.00    0.00    0.00    0.00    0.00    0.00    0.51
10:05:05     all    6.06    0.00   87.37    0.00    0.00    0.00    0.00    0.00    0.00    6.57
10:05:06     all    4.55    0.00   93.43    0.00    0.00    0.51    0.00    0.00    0.00    1.52
10:05:07     all    6.09    0.00   87.31    0.00    0.00    1.52    0.00    0.00    0.00    5.08
10:05:08     all    5.05    0.00   92.42    0.00    0.00    0.51    0.00    0.00    0.00    2.02
10:05:09     all    8.16    0.00   88.78    0.00    0.00    0.00    0.00    0.00    0.00    3.06
10:05:10     all    5.70    0.00   87.56    0.00    0.00    0.52    0.00    0.00    0.00    6.22
10:05:11     all    4.50    0.00   95.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:05:12     all    6.03    0.00   90.95    0.00    0.00    0.50    0.00    0.00    0.00    2.51
10:05:13     all    4.48    0.00   94.03    0.00    0.00    0.50    0.50    0.00    0.00    0.50
10:05:14     all    5.53    0.00   92.96    0.00    0.00    0.00    0.00    0.00    0.00    1.51
10:05:15     all    6.06    0.00   92.93    0.00    0.00    0.51    0.00    0.00    0.00    0.51
10:05:16     all    6.53    0.00   90.95    0.00    0.00    0.50    0.00    0.00    0.00    2.01
10:05:17     all    6.00    0.00   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:05:18     all    4.69    0.00   85.42    0.00    0.00    0.52    0.00    0.00    0.00    9.38
10:05:19     all    4.50    0.00   94.00    0.00    0.00    0.00    0.00    0.00    0.00    1.50
10:05:20     all    3.55    0.00   95.43    0.00    0.00    0.00    0.00    0.00    0.00    1.02
10:05:21     all    5.03    0.00   92.96    0.00    0.00    0.50    0.00    0.00    0.00    1.51
10:05:22     all    6.00    0.00   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:05:23     all    5.47    0.00   94.53    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:05:24     all    5.03    0.00   94.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:05:25     all    6.06    0.00   88.89    0.00    0.00    1.01    0.00    0.00    0.00    4.04
10:05:26     all    5.18    0.00   88.08    0.00    0.00    1.04    0.00    0.00    0.00    5.70
10:05:27     all    5.00    0.00   93.00    0.00    0.00    1.00    0.00    0.00    0.00    1.00
10:05:28     all    6.03    0.00   90.95    0.00    0.00    0.00    0.00    0.00    0.00    3.02
10:05:29     all    6.60    0.00   89.85    0.00    0.00    0.00    0.00    0.00    0.00    3.55
10:05:30     all    5.56    0.00   91.41    0.00    0.00    0.51    0.00    0.00    0.00    2.53
10:05:31     all    6.57    0.00   92.42    0.00    0.00    0.51    0.00    0.00    0.00    0.51
10:05:32     all    6.00    0.00   93.50    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:05:33     all    4.00    0.00   96.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:05:34     all    5.53    0.00   92.46    0.00    0.00    0.50    0.00    0.00    0.00    1.51
10:05:35     all    5.64    0.00   87.69    0.00    0.00    0.00    0.00    0.00    0.00    6.67
10:05:36     all    5.56    0.00   93.43    0.00    0.00    0.00    0.00    0.00    0.00    1.01
10:05:37     all    5.03    0.00   93.47    0.00    0.00    0.50    0.00    0.00    0.00    1.01
10:05:38     all    5.50    0.00   92.50    0.00    0.00    0.00    0.00    0.00    0.00    2.00
10:05:39     all    6.06    0.00   92.93    0.00    0.00    0.00    0.00    0.00    0.00    1.01
10:05:40     all    5.03    0.00   93.47    0.00    0.00    0.00    0.00    0.00    0.00    1.51
10:05:41     all    4.71    0.00   83.77    0.00    0.00    1.05    0.00    0.00    0.00   10.47
10:05:42     all   13.64    0.00   86.36    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:05:43     all    6.00    0.00   90.00    0.00    0.00    1.00    0.00    0.00    0.00    3.00
10:05:44     all    5.97    0.00   93.53    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:05:45     all    8.00    0.00   91.50    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:05:46     all    5.56    0.00   90.40    0.00    0.00    0.00    0.00    0.00    0.00    4.04
10:05:47     all    5.00    0.00   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:05:48     all    6.60    0.00   90.36    0.00    0.00    1.02    0.00    0.00    0.00    2.03
10:05:49     all    6.06    0.00   92.42    0.00    0.00    0.00    0.00    0.00    0.00    1.52
10:05:50     all    6.53    0.00   87.94    0.00    0.00    0.00    0.00    0.00    0.00    5.53
10:05:51     all    6.28    0.00   78.53    0.00    0.00    0.52    0.00    0.00    0.00   14.66
10:05:52     all    7.00    0.00   92.50    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:05:53     all    5.00    0.00   94.50    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:05:54     all    6.50    0.00   93.00    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:05:55     all    6.00    0.00   91.00    0.00    0.00    0.50    0.00    0.00    0.00    2.50
10:05:56     all    5.15    0.00   91.24    0.00    0.00    0.52    0.00    0.00    0.00    3.09
10:05:57     all    5.58    0.00   91.37    0.00    0.00    0.51    0.00    0.00    0.00    2.54
10:05:58     all    5.03    0.00   93.47    0.00    0.00    0.00    0.00    0.00    0.00    1.51
10:05:59     all    7.25    0.00   78.76    0.00    0.00    0.52    0.00    0.00    0.00   13.47
10:06:00     all    7.07    0.00   90.40    0.00    0.00    0.51    0.00    0.00    0.00    2.02
10:06:01     all    5.13    0.00   90.77    0.00    0.00    0.00    0.00    0.00    0.00    4.10
10:06:02     all    5.00    0.00   94.50    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:06:03     all    5.00    0.00   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:06:04     all    7.54    0.00   91.96    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:06:05     all    5.94    0.00   93.56    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:06:06     all    4.57    0.00   94.42    0.00    0.00    0.00    0.00    0.00    0.00    1.02
10:06:07     all    4.62    0.00   87.18    0.00    0.00    0.51    0.00    0.00    0.00    7.69
10:06:08     all    4.55    0.00   90.91    0.00    0.00    0.00    0.00    0.00    0.00    4.55
10:06:09     all    6.93    0.00   92.08    0.00    0.00    0.50    0.00    0.00    0.00    0.50
10:06:10     all    3.66    0.00   87.43    0.00    0.00    0.52    0.00    0.00    0.00    8.38
10:06:11     all    8.59    0.00   88.89    0.00    0.00    0.00    0.00    0.00    0.00    2.53
10:06:12     all    6.32    0.00   85.26    0.00    0.00    0.00    0.00    0.00    0.00    8.42
10:06:13     all    5.05    0.00   89.39    0.00    0.00    1.01    0.00    0.00    0.00    4.55
10:06:14     all    7.37    0.00   78.95    0.00    0.00    0.00    0.00    0.00    0.00   13.68
10:06:15     all    5.45    0.00   93.56    0.00    0.00    0.00    0.00    0.00    0.00    0.99
10:06:16     all    5.03    0.00   92.46    0.00    0.00    0.50    0.00    0.00    0.00    2.01
10:06:17     all    3.08    0.00   91.79    0.00    0.00    0.51    0.00    0.00    0.00    4.62
10:06:18     all    4.79    0.00   79.26    0.00    0.00    1.06    0.00    0.00    0.00   14.89
10:06:19     all    4.95    0.00   93.07    0.00    0.00    0.50    0.00    0.00    0.00    1.49
10:06:20     all    3.06    0.00   94.39    0.00    0.00    0.00    0.00    0.00    0.00    2.55
10:06:21     all    5.58    0.00   89.34    0.00    0.00    0.51    0.00    0.00    0.00    4.57
10:06:22     all    6.53    0.00   91.46    0.00    0.00    1.01    0.00    0.00    0.00    1.01
10:06:23     all    5.50    0.00   93.50    0.00    0.00    0.00    0.00    0.00    0.00    1.00
10:06:24     all    8.04    0.00   88.44    0.00    0.00    0.00    0.00    0.00    0.00    3.52
10:06:25     all    5.70    0.00   86.53    0.00    0.00    0.00    0.00    0.00    0.00    7.77
10:06:26     all    6.70    0.00   84.02    0.00    0.00    0.52    0.00    0.00    0.00    8.76
10:06:27     all    6.95    0.00   78.07    0.00    0.00    1.07    0.00    0.00    0.00   13.90
10:06:28     all    5.79    0.00   83.16    0.00    0.00    0.53    0.00    0.00    0.00   10.53
10:06:29     all    5.97    0.00   91.04    0.00    0.00    0.00    0.00    0.00    0.00    2.99
10:06:30     all    6.00    0.00   93.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
10:06:31     all    5.03    0.00   94.47    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:06:32     all    5.70    0.00   88.08    0.00    0.00    0.00    0.00    0.00    0.00    6.22
10:06:33     all    5.47    0.00   93.53    0.00    0.00    0.00    0.00    0.00    0.00    1.00
10:06:34     all    3.72    0.00   82.98    0.00    0.00    1.06    0.00    0.00    0.00   12.23
10:06:35     all    4.08    0.00   87.24    0.00    0.00    0.51    0.00    0.00    0.00    8.16
10:06:36     all    5.58    0.00   92.39    0.00    0.00    0.00    0.00    0.00    0.00    2.03
10:06:37     all    5.50    0.00   94.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
10:06:38     all    5.08    0.00   90.36    0.00    0.00    0.51    0.00    0.00    0.00    4.06
10:06:39     all    7.00    0.00   92.50    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:06:40     all    5.47    0.00   94.03    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:06:41     all    5.03    0.00   94.47    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:06:42     all    6.77    0.00   81.25    0.00    0.00    0.52    0.00    0.00    0.00   11.46
10:06:43     all    7.46    0.00   90.05    0.00    0.00    0.50    0.00    0.00    0.00    1.99
10:06:44     all   12.56    0.00   86.93    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:06:45     all    4.02    0.00   93.97    0.00    0.00    0.00    0.00    0.00    0.00    2.01
10:06:46     all    5.53    0.00   86.93    0.00    0.00    0.50    0.00    0.00    0.00    7.04
10:06:47     all    7.81    0.00   75.52    0.00    0.00    0.52    0.00    0.00    0.00   16.15
10:06:48     all    5.11    0.00   72.16    0.00    0.00    0.57    0.00    0.00    0.00   22.16
10:06:49     all    6.00    0.00   87.50    0.00    0.00    1.50    0.00    0.00    0.00    5.00
10:06:50     all    5.26    0.00   80.53    0.00    0.00    0.53    0.00    0.00    0.00   13.68
10:06:51     all    5.50    0.00   92.50    0.00    0.00    1.00    0.00    0.00    0.00    1.00
10:06:52     all    4.57    0.00   93.40    0.00    0.00    0.00    0.00    0.00    0.00    2.03
10:06:53     all    5.97    0.00   93.03    0.00    0.00    0.50    0.00    0.00    0.00    0.50
10:06:54     all    3.61    0.00   89.69    0.00    0.00    0.00    0.00    0.00    0.00    6.70
10:06:55     all    4.02    0.00   95.48    0.00    0.00    0.00    0.00    0.00    0.00    0.50
10:06:56     all    5.61    0.00   87.24    0.00    0.00    0.51    0.00    0.00    0.00    6.63
10:06:57     all    6.19    0.00   81.96    0.00    0.00    0.52    0.00    0.00    0.00   11.34
10:06:58     all    5.56    0.00   91.92    0.00    0.00    0.00    0.00    0.00    0.00    2.53
10:06:59     all    5.97    0.00   93.53    0.00    0.00    0.50    0.00    0.00    0.00    0.00
10:07:00     all    4.02    0.00   92.96    0.00    0.00    0.50    0.00    0.00    0.00    2.51
10:07:01     all    6.50    0.00   92.50    0.00    0.00    1.00    0.00    0.00    0.00    0.00
10:07:02     all    6.09    0.00   92.39    0.00    0.00    0.00    0.00    0.00    0.00    1.52
10:07:03     all    6.03    0.00   87.94    0.00    0.00    0.50    0.00    0.00    0.00    5.53
10:07:04     all    5.10    0.00   88.78    0.00    0.00    0.00    0.00    0.00    0.00    6.12
10:07:05     all    6.60    0.00   91.88    0.00    0.00    0.00    0.00    0.00    0.00    1.52
10:07:06     all    6.03    0.00   90.95    0.00    0.00    1.01    0.00    0.00    0.00    2.01
10:07:07     all    6.06    0.00   85.35    0.00    0.00    1.01    0.00    0.00    0.00    7.58
10:07:08     all    6.06    0.00   91.41    0.00    0.00    0.00    0.00    0.00    0.00    2.53
10:07:09     all    5.76    0.00   77.49    0.00    0.00    0.52    0.00    0.00    0.00   16.23
10:07:10     all    5.61    0.00   91.33    0.00    0.00    0.51    0.00    0.00    0.00    2.55
10:07:11     all    7.50    0.00   91.50    0.00    0.00    1.00    0.00    0.00    0.00    0.00
10:07:12     all    6.03    0.00   92.96    0.00    0.00    1.01    0.00    0.00    0.00    0.00
10:07:13     all    6.74    0.00   86.53    0.00    0.00    0.00    0.00    0.00    0.00    6.74
10:07:14     all    4.98    0.00   93.03    0.00    0.00    1.00    0.00    0.00    0.00    1.00
10:07:15     all    6.22    0.00   81.35    0.00    0.00    1.04    0.00    0.00    0.00   11.40
10:07:16     all    7.37    0.00   72.63    0.00    0.00    1.58    0.00    0.00    0.00   18.42
